t_	V_m_	I_Stim_	d_dVdt_	I_Na_	I_CaL_	I_Ca_junc_	I_Ca_sl_	I_Kur_	I_to_	I_Kr_	I_Kss_	I_K1_	I_NCX_	I_Cap_	I_Nak_	I_Nab_	I_Cab_	I_Cl_	J_SERCA_	J_SRCarel_	J_SRleak_	RyR_O_	RyR_R_	RyR_I_	RyR_RI_	Ca_junc_	Ca_sl_	Ca_i_	Ca_sr_	Na_junc_	Na_sl_	Na_myo_	K_i_	CaMKII_junc_	Phos_LCC_CK_	Phos_RyR_CK_	Phos_PLB_CK_
445.000000	-79.659546	0.000000	-0.000009	-0.000032	-0.000599	-0.000559	-0.000040	0.021365	0.000661	0.000342	0.069901	0.219002	-0.039231	0.010524	0.206292	-0.173628	-0.146874	-0.167713	0.014256	0.096676	6.004681	0.000008	0.665653	0.000004	0.334336	0.569955	0.138133	0.075249	509.045279	11.616769	11.616783	11.616790	135.000000	24.674651	78.967009	24.140110	1.578647
446.000000	-79.659555	0.000000	-0.000009	-0.000032	-0.000599	-0.000559	-0.000040	0.021365	0.000661	0.000342	0.069901	0.219002	-0.039231	0.010524	0.206292	-0.173628	-0.146874	-0.167713	0.014256	0.096676	6.004681	0.000008	0.666063	0.000004	0.333926	0.570134	0.138076	0.075237	509.165235	11.616751	11.616766	11.616772	135.000000	24.674651	78.967009	24.140110	1.578647
447.000000	-79.659564	0.000000	-0.000009	-0.000032	-0.000599	-0.000559	-0.000040	0.021365	0.000661	0.000342	0.069901	0.219002	-0.039231	0.010524	0.206292	-0.173628	-0.146874	-0.167713	0.014256	0.096676	6.004681	0.000008	0.666470	0.000004	0.333518	0.570310	0.138020	0.075224	509.284455	11.616733	11.616748	11.616755	135.000000	24.674651	78.967009	24.140110	1.578647
448.000000	-79.659572	0.000000	-0.000007	-0.000032	-0.000599	-0.000559	-0.000040	0.021367	0.000661	0.000342	0.069900	0.218997	-0.039208	0.010518	0.206288	-0.173629	-0.146884	-0.167713	0.014124	0.097284	6.008385	0.000008	0.666874	0.000004	0.333114	0.570486	0.137965	0.075212	509.402946	11.616716	11.616731	11.616737	135.000000	24.385528	78.906599	24.126714	1.577217
449.000000	-79.659580	0.000000	-0.000007	-0.000032	-0.000599	-0.000559	-0.000040	0.021367	0.000661	0.000342	0.069900	0.218997	-0.039208	0.010518	0.206288	-0.173629	-0.146884	-0.167713	0.014124	0.097284	6.008385	0.000008	0.667276	0.000004	0.332713	0.570661	0.137910	0.075200	509.520712	11.616698	11.616713	11.616719	135.000000	24.385528	78.906599	24.126714	1.577217
450.000000	-79.659588	0.000000	-0.000007	-0.000032	-0.000599	-0.000559	-0.000040	0.021367	0.000661	0.000342	0.069900	0.218997	-0.039208	0.010518	0.206288	-0.173629	-0.146884	-0.167713	0.014124	0.097284	6.008385	0.000008	0.667674	0.000004	0.332314	0.570835	0.137856	0.075188	509.637761	11.616681	11.616696	11.616702	135.000000	24.385528	78.906599	24.126714	1.577217
451.000000	-79.659595	0.000000	-0.000007	-0.000032	-0.000599	-0.000559	-0.000040	0.021367	0.000661	0.000342	0.069900	0.218997	-0.039208	0.010518	0.206288	-0.173629	-0.146884	-0.167713	0.014124	0.097284	6.008385	0.000008	0.668070	0.000004	0.331918	0.571008	0.137802	0.075176	509.754100	11.616663	11.616678	11.616684	135.000000	24.385528	78.906599	24.126714	1.577217
452.000000	-79.659602	0.000000	-0.000006	-0.000032	-0.000599	-0.000559	-0.000040	0.021368	0.000661	0.000342	0.069899	0.218993	-0.039187	0.010512	0.206283	-0.173629	-0.146894	-0.167712	0.013996	0.097876	6.011942	0.000008	0.668463	0.000004	0.331525	0.571179	0.137749	0.075165	509.869733	11.616645	11.616660	11.616667	135.000000	24.101912	78.845762	24.113233	1.575777
453.000000	-79.659609	0.000000	-0.000006	-0.000032	-0.000599	-0.000559	-0.000040	0.021368	0.000661	0.000342	0.069899	0.218993	-0.039187	0.010512	0.206283	-0.173629	-0.146894	-0.167712	0.013996	0.097876	6.011942	0.000008	0.668854	0.000004	0.331135	0.571350	0.137697	0.075153	509.984667	11.616628	11.616643	11.616649	135.000000	24.101912	78.845762	24.113233	1.575777
454.000000	-79.659615	0.000000	-0.000006	-0.000032	-0.000599	-0.000559	-0.000040	0.021368	0.000661	0.000342	0.069899	0.218993	-0.039187	0.010512	0.206283	-0.173629	-0.146894	-0.167712	0.013996	0.097876	6.011942	0.000008	0.669241	0.000004	0.330747	0.571519	0.137645	0.075142	510.098909	11.616610	11.616625	11.616631	135.000000	24.101912	78.845762	24.113233	1.575777
455.000000	-79.659621	0.000000	-0.000006	-0.000032	-0.000599	-0.000559	-0.000040	0.021368	0.000661	0.000342	0.069899	0.218993	-0.039187	0.010512	0.206283	-0.173629	-0.146894	-0.167712	0.013996	0.097876	6.011942	0.000008	0.669626	0.000004	0.330363	0.571688	0.137593	0.075131	510.212463	11.616593	11.616608	11.616614	135.000000	24.101912	78.845762	24.113233	1.575777
456.000000	-79.659627	0.000000	-0.000004	-0.000032	-0.000599	-0.000559	-0.000040	0.021370	0.000662	0.000342	0.069899	0.218990	-0.039167	0.010506	0.206279	-0.173629	-0.146904	-0.167712	0.013872	0.098452	6.015355	0.000008	0.670008	0.000004	0.329981	0.571855	0.137543	0.075120	510.325336	11.616575	11.616590	11.616596	135.000000	23.823677	78.784508	24.099670	1.574327
457.000000	-79.659632	0.000000	-0.000004	-0.000032	-0.000599	-0.000559	-0.000040	0.021370	0.000662	0.000342	0.069899	0.218990	-0.039167	0.010506	0.206279	-0.173629	-0.146904	-0.167712	0.013872	0.098452	6.015355	0.000008	0.670387	0.000004	0.329601	0.572022	0.137492	0.075109	510.437534	11.616557	11.616572	11.616578	135.000000	23.823677	78.784508	24.099670	1.574327
458.000000	-79.659637	0.000000	-0.000004	-0.000032	-0.000599	-0.000559	-0.000040	0.021370	0.000662	0.000342	0.069899	0.218990	-0.039167	0.010506	0.206279	-0.173629	-0.146904	-0.167712	0.013872	0.098452	6.015355	0.000008	0.670764	0.000004	0.329224	0.572187	0.137443	0.075098	510.549063	11.616540	11.616555	11.616561	135.000000	23.823677	78.784508	24.099670	1.574327
459.000000	-79.659642	0.000000	-0.000004	-0.000032	-0.000599	-0.000559	-0.000040	0.021370	0.000662	0.000342	0.069899	0.218990	-0.039167	0.010506	0.206279	-0.173629	-0.146904	-0.167712	0.013872	0.098452	6.015355	0.000008	0.671138	0.000004	0.328850	0.572351	0.137394	0.075088	510.659928	11.616522	11.616537	11.616543	135.000000	23.823677	78.784508	24.099670	1.574327
460.000000	-79.659646	0.000000	-0.000003	-0.000032	-0.000599	-0.000559	-0.000040	0.021372	0.000662	0.000342	0.069898	0.218988	-0.039149	0.010501	0.206275	-0.173629	-0.146913	-0.167711	0.013753	0.099013	6.018631	0.000008	0.671510	0.000004	0.328479	0.572514	0.137345	0.075077	510.770135	11.616505	11.616519	11.616526	135.000000	23.550701	78.722844	24.086026	1.572868
461.000000	-79.659650	0.000000	-0.000003	-0.000032	-0.000599	-0.000559	-0.000040	0.021372	0.000662	0.000342	0.069898	0.218988	-0.039149	0.010501	0.206275	-0.173629	-0.146913	-0.167711	0.013753	0.099013	6.018631	0.000008	0.671879	0.000004	0.328110	0.572676	0.137297	0.075067	510.879690	11.616487	11.616502	11.616508	135.000000	23.550701	78.722844	24.086026	1.572868
462.000000	-79.659654	0.000000	-0.000003	-0.000032	-0.000599	-0.000559	-0.000040	0.021372	0.000662	0.000342	0.069898	0.218988	-0.039149	0.010501	0.206275	-0.173629	-0.146913	-0.167711	0.013753	0.099013	6.018631	0.000008	0.672245	0.000004	0.327744	0.572837	0.137250	0.075057	510.988598	11.616469	11.616484	11.616490	135.000000	23.550701	78.722844	24.086026	1.572868
463.000000	-79.659658	0.000000	-0.000003	-0.000032	-0.000599	-0.000559	-0.000040	0.021372	0.000662	0.000342	0.069898	0.218988	-0.039149	0.010501	0.206275	-0.173629	-0.146913	-0.167711	0.013753	0.099013	6.018631	0.000008	0.672609	0.000004	0.327380	0.572997	0.137203	0.075047	511.096866	11.616452	11.616467	11.616473	135.000000	23.550701	78.722844	24.086026	1.572868
464.000000	-79.659661	0.000000	-0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021373	0.000662	0.000342	0.069898	0.218986	-0.039132	0.010496	0.206270	-0.173629	-0.146922	-0.167711	0.013639	0.099558	6.021774	0.000008	0.672970	0.000004	0.327019	0.573156	0.137156	0.075037	511.204498	11.616434	11.616449	11.616455	135.000000	23.282864	78.660780	24.072303	1.571399
465.000000	-79.659664	0.000000	-0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021373	0.000662	0.000342	0.069898	0.218986	-0.039132	0.010496	0.206270	-0.173629	-0.146922	-0.167711	0.013639	0.099558	6.021774	0.000008	0.673328	0.000004	0.326660	0.573314	0.137111	0.075027	511.311499	11.616417	11.616431	11.616438	135.000000	23.282864	78.660780	24.072303	1.571399
466.000000	-79.659667	0.000000	-0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021373	0.000662	0.000342	0.069898	0.218986	-0.039132	0.010496	0.206270	-0.173629	-0.146922	-0.167711	0.013639	0.099558	6.021774	0.000008	0.673684	0.000004	0.326304	0.573471	0.137065	0.075017	511.417877	11.616399	11.616414	11.616420	135.000000	23.282864	78.660780	24.072303	1.571399
467.000000	-79.659669	0.000000	-0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021373	0.000662	0.000342	0.069898	0.218986	-0.039132	0.010496	0.206270	-0.173629	-0.146922	-0.167711	0.013639	0.099558	6.021774	0.000008	0.674038	0.000004	0.325950	0.573626	0.137020	0.075007	511.523636	11.616381	11.616396	11.616402	135.000000	23.282864	78.660780	24.072303	1.571399
468.000000	-79.659671	0.000000	-0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021375	0.000662	0.000342	0.069898	0.218985	-0.039116	0.010492	0.206266	-0.173630	-0.146930	-0.167710	0.013528	0.100089	6.024787	0.000008	0.674389	0.000004	0.325599	0.573781	0.136976	0.074998	511.628781	11.616364	11.616379	11.616385	135.000000	23.020050	78.598323	24.058504	1.569921
469.000000	-79.659673	0.000000	-0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021375	0.000662	0.000342	0.069898	0.218985	-0.039116	0.010492	0.206266	-0.173630	-0.146930	-0.167710	0.013528	0.100089	6.024787	0.000008	0.674738	0.000004	0.325251	0.573935	0.136932	0.074989	511.733317	11.616346	11.616361	11.616367	135.000000	23.020050	78.598323	24.058504	1.569921
470.000000	-79.659675	0.000000	-0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021375	0.000662	0.000342	0.069898	0.218985	-0.039116	0.010492	0.206266	-0.173630	-0.146930	-0.167710	0.013528	0.100089	6.024787	0.000008	0.675084	0.000004	0.324905	0.574087	0.136889	0.074979	511.837251	11.616329	11.616343	11.616350	135.000000	23.020050	78.598323	24.058504	1.569921
471.000000	-79.659676	0.000000	-0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021375	0.000662	0.000342	0.069898	0.218985	-0.039116	0.010492	0.206266	-0.173630	-0.146930	-0.167710	0.013528	0.100089	6.024787	0.000008	0.675428	0.000004	0.324561	0.574239	0.136846	0.074970	511.940587	11.616311	11.616326	11.616332	135.000000	23.020050	78.598323	24.058504	1.569921
472.000000	-79.659678	0.000000	-0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021376	0.000662	0.000342	0.069897	0.218984	-0.039102	0.010487	0.206261	-0.173630	-0.146938	-0.167710	0.013421	0.100604	6.027676	0.000008	0.675769	0.000004	0.324219	0.574389	0.136804	0.074961	512.043330	11.616293	11.616308	11.616314	135.000000	22.762148	78.535482	24.044632	1.568434
473.000000	-79.659678	0.000000	-0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021376	0.000662	0.000342	0.069897	0.218984	-0.039102	0.010487	0.206261	-0.173630	-0.146938	-0.167710	0.013421	0.100604	6.027676	0.000008	0.676108	0.000004	0.323881	0.574538	0.136762	0.074953	512.145485	11.616276	11.616291	11.616297	135.000000	22.762148	78.535482	24.044632	1.568434
474.000000	-79.659679	0.000000	-0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021376	0.000662	0.000342	0.069897	0.218984	-0.039102	0.010487	0.206261	-0.173630	-0.146938	-0.167710	0.013421	0.100604	6.027676	0.000008	0.676444	0.000004	0.323544	0.574687	0.136720	0.074944	512.247058	11.616258	11.616273	11.616279	135.000000	22.762148	78.535482	24.044632	1.568434
475.000000	-79.659680	0.000000	-0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021376	0.000662	0.000342	0.069897	0.218984	-0.039102	0.010487	0.206261	-0.173630	-0.146938	-0.167710	0.013421	0.100604	6.027676	0.000008	0.676779	0.000004	0.323210	0.574834	0.136679	0.074935	512.348055	11.616241	11.616255	11.616262	135.000000	22.762148	78.535482	24.044632	1.568434
476.000000	-79.659680	0.000000	0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021378	0.000662	0.000342	0.069897	0.218985	-0.039088	0.010483	0.206257	-0.173630	-0.146946	-0.167709	0.013318	0.101104	6.030445	0.000008	0.677110	0.000004	0.322878	0.574980	0.136639	0.074927	512.448478	11.616223	11.616238	11.616244	135.000000	22.509048	78.472264	24.030687	1.566939
477.000000	-79.659680	0.000000	0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021378	0.000662	0.000342	0.069897	0.218985	-0.039088	0.010483	0.206257	-0.173630	-0.146946	-0.167709	0.013318	0.101104	6.030445	0.000008	0.677440	0.000004	0.322548	0.575126	0.136599	0.074918	512.548335	11.616205	11.616220	11.616226	135.000000	22.509048	78.472264	24.030687	1.566939
478.000000	-79.659680	0.000000	0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021378	0.000662	0.000342	0.069897	0.218985	-0.039088	0.010483	0.206257	-0.173630	-0.146946	-0.167709	0.013318	0.101104	6.030445	0.000008	0.677767	0.000004	0.322221	0.575270	0.136559	0.074910	512.647629	11.616188	11.616203	11.616209	135.000000	22.509048	78.472264	24.030687	1.566939
479.000000	-79.659680	0.000000	0.000000	-0.000032	-0.000598	-0.000558	-0.000040	0.021378	0.000662	0.000342	0.069897	0.218985	-0.039088	0.010483	0.206257	-0.173630	-0.146946	-0.167709	0.013318	0.101104	6.030445	0.000008	0.678092	0.000004	0.321896	0.575413	0.136520	0.074902	512.746366	11.616170	11.616185	11.616191	135.000000	22.509048	78.472264	24.030687	1.566939
480.000000	-79.659679	0.000000	0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021379	0.000662	0.000342	0.069897	0.218985	-0.039076	0.010479	0.206253	-0.173630	-0.146953	-0.167709	0.013219	0.101590	6.033098	0.000008	0.678415	0.000004	0.321574	0.575555	0.136481	0.074894	512.844550	11.616153	11.616167	11.616173	135.000000	22.260642	78.408677	24.016673	1.565435
481.000000	-79.659678	0.000000	0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021379	0.000662	0.000342	0.069897	0.218985	-0.039076	0.010479	0.206253	-0.173630	-0.146953	-0.167709	0.013219	0.101590	6.033098	0.000008	0.678735	0.000004	0.321254	0.575696	0.136443	0.074886	512.942187	11.616135	11.616150	11.616156	135.000000	22.260642	78.408677	24.016673	1.565435
482.000000	-79.659677	0.000000	0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021379	0.000662	0.000342	0.069897	0.218985	-0.039076	0.010479	0.206253	-0.173630	-0.146953	-0.167709	0.013219	0.101590	6.033098	0.000008	0.679053	0.000004	0.320935	0.575836	0.136405	0.074878	513.039281	11.616117	11.616132	11.616138	135.000000	22.260642	78.408677	24.016673	1.565435
483.000000	-79.659676	0.000000	0.000001	-0.000032	-0.000598	-0.000558	-0.000040	0.021379	0.000662	0.000342	0.069897	0.218985	-0.039076	0.010479	0.206253	-0.173630	-0.146953	-0.167709	0.013219	0.101590	6.033098	0.000008	0.679369	0.000004	0.320620	0.575975	0.136368	0.074871	513.135837	11.616100	11.616114	11.616121	135.000000	22.260642	78.408677	24.016673	1.565435
484.000000	-79.659675	0.000000	0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021381	0.000662	0.000342	0.069897	0.218986	-0.039064	0.010476	0.206248	-0.173630	-0.146960	-0.167708	0.013123	0.102061	6.035639	0.000008	0.679682	0.000004	0.320306	0.576113	0.136331	0.074863	513.231859	11.616082	11.616097	11.616103	135.000000	22.016833	78.344728	24.002592	1.563923
485.000000	-79.659674	0.000000	0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021381	0.000662	0.000342	0.069897	0.218986	-0.039064	0.010476	0.206248	-0.173630	-0.146960	-0.167708	0.013123	0.102061	6.035639	0.000008	0.679994	0.000004	0.319995	0.576250	0.136294	0.074856	513.327353	11.616065	11.616079	11.616085	135.000000	22.016833	78.344728	24.002592	1.563923
486.000000	-79.659672	0.000000	0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021381	0.000662	0.000342	0.069897	0.218986	-0.039064	0.010476	0.206248	-0.173630	-0.146960	-0.167708	0.013123	0.102061	6.035639	0.000008	0.680303	0.000004	0.319685	0.576386	0.136258	0.074848	513.422322	11.616047	11.616062	11.616068	135.000000	22.016833	78.344728	24.002592	1.563923
487.000000	-79.659670	0.000000	0.000002	-0.000032	-0.000598	-0.000558	-0.000040	0.021381	0.000662	0.000342	0.069897	0.218986	-0.039064	0.010476	0.206248	-0.173630	-0.146960	-0.167708	0.013123	0.102061	6.035639	0.000008	0.680610	0.000004	0.319378	0.576521	0.136222	0.074841	513.516772	11.616029	11.616044	11.616050	135.000000	22.016833	78.344728	24.002592	1.563923
488.000000	-79.659668	0.000000	0.000003	-0.000032	-0.000598	-0.000558	-0.000040	0.021382	0.000662	0.000342	0.069897	0.218987	-0.039054	0.010472	0.206244	-0.173631	-0.146967	-0.167708	0.013030	0.102518	6.038071	0.000008	0.680915	0.000004	0.319073	0.576655	0.136187	0.074834	513.610708	11.616012	11.616026	11.616033	135.000000	21.777510	78.280426	23.988444	1.562402
489.000000	-79.659666	0.000000	0.000003	-0.000032	-0.000598	-0.000558	-0.000040	0.021382	0.000662	0.000342	0.069897	0.218987	-0.039054	0.010472	0.206244	-0.173631	-0.146967	-0.167708	0.013030	0.102518	6.038071	0.000008	0.681218	0.000004	0.318771	0.576787	0.136152	0.074827	513.704132	11.615994	11.616009	11.616015	135.000000	21.777510	78.280426	23.988444	1.562402
490.000000	-79.659664	0.000000	0.000003	-0.000032	-0.000598	-0.000558	-0.000040	0.021382	0.000662	0.000342	0.069897	0.218987	-0.039054	0.010472	0.206244	-0.173631	-0.146967	-0.167708	0.013030	0.102518	6.038071	0.000008	0.681518	0.000004	0.318470	0.576919	0.136117	0.074820	513.797051	11.615977	11.615991	11.615997	135.000000	21.777510	78.280426	23.988444	1.562402
491.000000	-79.659661	0.000000	0.000003	-0.000032	-0.000598	-0.000558	-0.000040	0.021382	0.000662	0.000342	0.069897	0.218987	-0.039054	0.010472	0.206244	-0.173631	-0.146967	-0.167708	0.013030	0.102518	6.038071	0.000008	0.681817	0.000004	0.318172	0.577050	0.136083	0.074813	513.889468	11.615959	11.615973	11.615980	135.000000	21.777510	78.280426	23.988444	1.562402
492.000000	-79.659658	0.000000	0.000003	-0.000032	-0.000598	-0.000557	-0.000040	0.021384	0.000662	0.000342	0.069897	0.218989	-0.039044	0.010469	0.206240	-0.173631	-0.146973	-0.167708	0.012941	0.102960	6.040398	0.000008	0.682113	0.000004	0.317875	0.577180	0.136049	0.074806	513.981389	11.615941	11.615956	11.615962	135.000000	21.542590	78.215776	23.974233	1.560874
493.000000	-79.659656	0.000000	0.000003	-0.000032	-0.000598	-0.000557	-0.000040	0.021384	0.000662	0.000342	0.069897	0.218989	-0.039044	0.010469	0.206240	-0.173631	-0.146973	-0.167708	0.012941	0.102960	6.040398	0.000008	0.682408	0.000004	0.317581	0.577309	0.136016	0.074800	514.072816	11.615924	11.615938	11.615944	135.000000	21.542590	78.215776	23.974233	1.560874
494.000000	-79.659653	0.000000	0.000003	-0.000032	-0.000598	-0.000557	-0.000040	0.021384	0.000662	0.000342	0.069897	0.218989	-0.039044	0.010469	0.206240	-0.173631	-0.146973	-0.167708	0.012941	0.102960	6.040398	0.000008	0.682700	0.000004	0.317288	0.577436	0.135983	0.074793	514.163755	11.615906	11.615921	11.615927	135.000000	21.542590	78.215776	23.974233	1.560874
495.000000	-79.659650	0.000000	0.000003	-0.000032	-0.000598	-0.000557	-0.000040	0.021384	0.000662	0.000342	0.069897	0.218989	-0.039044	0.010469	0.206240	-0.173631	-0.146973	-0.167708	0.012941	0.102960	6.040398	0.000008	0.682990	0.000004	0.316998	0.577563	0.135950	0.074787	514.254211	11.615889	11.615903	11.615909	135.000000	21.542590	78.215776	23.974233	1.560874
496.000000	-79.659646	0.000000	0.000004	-0.000032	-0.000597	-0.000557	-0.000040	0.021385	0.000662	0.000342	0.069897	0.218991	-0.039035	0.010466	0.206235	-0.173631	-0.146979	-0.167707	0.012855	0.103389	6.042624	0.000008	0.683278	0.000004	0.316710	0.577689	0.135918	0.074780	514.344186	11.615871	11.615885	11.615892	135.000000	21.311955	78.150786	23.959959	1.559338
497.000000	-79.659643	0.000000	0.000004	-0.000032	-0.000597	-0.000557	-0.000040	0.021385	0.000662	0.000342	0.069897	0.218991	-0.039035	0.010466	0.206235	-0.173631	-0.146979	-0.167707	0.012855	0.103389	6.042624	0.000008	0.683564	0.000004	0.316424	0.577814	0.135886	0.074774	514.433686	11.615853	11.615868	11.615874	135.000000	21.311955	78.150786	23.959959	1.559338
498.000000	-79.659639	0.000000	0.000004	-0.000032	-0.000597	-0.000557	-0.000040	0.021385	0.000662	0.000342	0.069897	0.218991	-0.039035	0.010466	0.206235	-0.173631	-0.146979	-0.167707	0.012855	0.103389	6.042624	0.000008	0.683848	0.000004	0.316140	0.577938	0.135855	0.074768	514.522715	11.615836	11.615850	11.615856	135.000000	21.311955	78.150786	23.959959	1.559338
499.000000	-79.659636	0.000000	0.000004	-0.000032	-0.000597	-0.000557	-0.000040	0.021385	0.000662	0.000342	0.069897	0.218991	-0.039035	0.010466	0.206235	-0.173631	-0.146979	-0.167707	0.012855	0.103389	6.042624	0.000008	0.684131	0.000004	0.315858	0.578060	0.135824	0.074762	514.611277	11.615818	11.615833	11.615839	135.000000	21.311955	78.150786	23.959959	1.559338
500.000000	-79.653616	9.500000	9.488227	-0.000032	-0.000597	-0.000557	-0.000040	0.021609	0.000669	0.000345	0.070617	0.228858	-0.039001	0.010466	0.206431	-0.173554	-0.146931	-0.167106	0.012838	0.103472	6.043057	0.000008	0.684411	0.000004	0.315577	0.578183	0.135793	0.074756	514.699376	11.615801	11.615815	11.615821	135.000000	21.266393	78.137761	23.957100	1.559031
